"Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","NumCompaniesWorked","OverTime","PercentSalaryHike","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
46,"No","Rarely","HR",26,"College","Other","Medium","Male","Medium","2","ResearchDir","Medium","Divorced",7991,8,"Yes",15,"High","0",6,3,"High",2,2,2,2
40,"No","Non-Travel","R&D",2,"College","Other","High","Female","High","1","LabTech","Low","Married",3377,4,"Yes",17,"Very High","1",7,5,"Medium",4,3,0,2
42,"No","Non-Travel","R&D",13,"Bachelor","Marketing","Medium","Male","Very High","2","SalesExec","Low","Married",5538,5,"Yes",18,"High","2",10,2,"Medium",0,0,0,0
35,"No","Rarely","R&D",2,"College","Marketing","Medium","Male","High","2","HealthcareRep","Very High","Single",5762,2,"Yes",14,"High","1",15,6,"High",7,7,1,7
38,"No","Rarely","Sales",2,"Bachelor","LifeSci","Low","Male","High","1","ResearchSci","Medium","Single",2592,5,"Yes",13,"Very High","3",13,3,"High",11,10,3,8
34,"Yes","Frequently","R&D",9,"Master","Other","Very High","Male","High","2","LabTech","Low","Married",5346,4,"Yes",17,"High","1",11,3,"Medium",7,1,0,7
37,"Yes","Non-Travel","R&D",10,"Master","Marketing","Very High","Male","High","2","HealthcareRep","Low","Divorced",4213,1,"Yes",15,"Medium","0",10,4,"Low",10,3,0,8
39,"No","Frequently","HR",20,"Bachelor","Other","High","Male","High","2","ResearchDir","Very High","Single",4127,2,"Yes",18,"Very High","1",7,6,"High",2,1,2,2
43,"No","Rarely","R&D",9,"Bachelor","Other","Low","Male","High","1","SalesRep","High","Divorced",2438,4,"Yes",13,"High","0",7,2,"Medium",3,2,1,2
41,"No","Non-Travel","R&D",5,"Bachelor","Other","Medium","Male","Very High","2","SalesExec","Medium","Divorced",6870,3,"Yes",12,"Low","0",11,3,"Low",3,2,1,2
41,"No","Non-Travel","HR",4,"Below College","Medical","High","Female","High","3","ResearchDir","High","Single",10447,0,"No",13,"Very High","1",23,3,"Very High",22,14,13,5
30,"No","Non-Travel","R&D",10,"Bachelor","Marketing","Low","Female","High","3","HealthcareRep","High","Divorced",9667,9,"Yes",14,"Medium","0",9,3,"High",7,7,0,2
26,"Yes","Non-Travel","Sales",20,"College","Marketing","Very High","Female","High","1","ResearchSci","Medium","Married",2148,0,"No",11,"High","0",6,3,"High",5,1,1,4
46,"Yes","Non-Travel","R&D",21,"College","Marketing","Very High","Female","High","2","SalesExec","Medium","Married",8926,4,"Yes",22,"Very High","1",13,2,"Very High",9,7,3,7
40,"No","Non-Travel","R&D",1,"Bachelor","Other","High","Female","High","2","SalesExec","Very High","Single",6513,4,"Yes",17,"Very High","1",12,3,"High",5,3,0,3
34,"No","Non-Travel","HR",8,"College","HR","Medium","Male","Very High","2","ResearchDir","High","Married",6799,1,"Yes",21,"High","2",10,5,"High",10,8,4,8
58,"No","Rarely","HR",2,"Bachelor","Marketing","Medium","Male","High","4","ManufacturingDir","Medium","Single",16291,4,"Yes",22,"Very High","1",37,0,"Medium",16,9,14,14
35,"No","Non-Travel","R&D",23,"Master","Marketing","Medium","Male","Low","1","LabTech","High","Married",2705,0,"Yes",16,"Medium","1",6,2,"Very High",5,4,0,3
47,"No","Non-Travel","R&D",4,"Bachelor","Other","High","Female","Medium","3","HealthcareRep","Medium","Single",10333,8,"No",12,"High","1",28,4,"High",22,11,14,10
40,"No","Non-Travel","R&D",12,"Bachelor","Other","Medium","Female","High","2","SalesExec","Low","Single",4448,2,"Yes",12,"Medium","1",15,3,"High",7,4,7,7
54,"No","Non-Travel","R&D",7,"Master","Marketing","Very High","Female","High","2","SalesRep","Very High","Married",6854,4,"Yes",15,"Medium","1",14,2,"Medium",7,1,1,7
31,"No","Frequently","HR",7,"Master","Medical","Low","Female","High","3","ResearchDir","Low","Married",9637,2,"Yes",14,"Very High","2",9,3,"High",3,2,2,2
28,"No","Non-Travel","R&D",1,"Bachelor","Marketing","High","Female","High","1","SalesRep","Low","Married",3591,1,"Yes",25,"High","1",3,3,"High",3,2,1,2
38,"No","Non-Travel","HR",2,"Master","Medical","Medium","Female","Low","2","HR Personnel","Very High","Married",5405,2,"No",20,"Low","2",20,4,"Medium",4,2,0,3
26,"No","Non-Travel","HR",10,"Bachelor","Marketing","High","Male","High","2","ResearchDir","Very High","Divorced",4684,1,"Yes",13,"Low","0",5,4,"High",5,3,1,2
58,"No","Frequently","R&D",15,"Master","Other","Low","Male","High","4","Mgr","High","Married",15787,2,"No",14,"Medium","0",23,3,"High",2,2,2,2
18,"No","Rarely","R&D",14,"Bachelor","Marketing","Medium","Female","High","1","SalesRep","High","Divorced",1514,1,"Yes",16,"High","0",0,4,"Low",0,0,0,0
31,"Yes","Non-Travel","Sales",18,"Doctor","LifeSci","Very High","Male","Very High","1","ResearchSci","Low","Married",2956,0,"Yes",17,"High","0",2,4,"High",1,0,0,0
29,"Yes","Non-Travel","Sales",13,"Bachelor","LifeSci","Low","Male","Medium","1","ResearchSci","Low","Single",2335,4,"No",15,"Very High","3",4,3,"High",2,2,2,0
45,"No","Rarely","HR",2,"Master","Other","High","Female","High","2","ResearchDir","High","Married",5154,4,"Yes",22,"Medium","2",10,3,"Very High",8,7,5,7
36,"No","Non-Travel","R&D",2,"Master","Tech","Very High","Female","High","2","SalesRep","Medium","Married",6962,4,"No",22,"Very High","1",15,2,"High",1,0,0,0
43,"No","Frequently","HR",2,"Master","Other","Low","Male","High","2","ResearchDir","Very High","Married",5675,1,"Yes",20,"High","1",7,5,"High",7,7,7,7
27,"No","Frequently","R&D",5,"College","Other","Very High","Female","High","1","LabTech","Very High","Divorced",2379,0,"No",14,"High","0",6,3,"Medium",5,4,0,2
29,"No","Frequently","R&D",20,"Below College","Marketing","Very High","Male","High","1","LabTech","Very High","Married",3812,1,"Yes",13,"Medium","0",11,3,"Very High",11,8,3,10
32,"No","Frequently","HR",10,"Master","Medical","Very High","Male","High","2","ResearchDir","Very High","Divorced",4648,8,"Yes",13,"High","0",4,2,"Very High",0,0,0,0
42,"No","Rarely","R&D",10,"Master","HR","High","Male","High","1","SalesRep","High","Married",2936,3,"Yes",22,"Medium","2",10,1,"Medium",6,3,3,3
47,"No","Non-Travel","R&D",9,"Master","Other","Medium","Female","High","1","LabTech","High","Divorced",2105,4,"Yes",12,"High","0",7,2,"High",2,2,2,0
46,"No","Non-Travel","R&D",2,"College","Other","Very High","Male","High","3","HealthcareRep","Very High","Single",8578,3,"Yes",14,"High","1",12,4,"Medium",9,8,4,7
28,"No","Rarely","Sales",1,"College","Other","High","Male","High","1","ResearchSci","Very High","Single",2706,1,"Yes",15,"Medium","1",3,2,"High",3,2,2,2
29,"No","Non-Travel","R&D",29,"Below College","Other","Very High","Male","Low","2","SalesExec","High","Single",6384,8,"Yes",17,"Very High","2",11,3,"High",7,0,1,6
42,"No","Non-Travel","R&D",8,"Bachelor","Other","Very High","Male","High","1","LabTech","High","Divorced",3968,4,"Yes",13,"Very High","0",8,3,"High",0,0,0,0
32,"Yes","Non-Travel","HR",2,"Master","Medical","High","Male","Medium","2","ResearchDir","Medium","Divorced",9907,7,"No",12,"High","0",7,3,"Medium",2,2,2,2
46,"No","Non-Travel","HR",3,"Bachelor","HR","Low","Female","Very High","4","ResearchDir","Low","Single",13225,2,"Yes",12,"Very High","1",25,5,"High",19,17,2,8
27,"No","Non-Travel","HR",23,"Below College","Marketing","Medium","Female","Medium","2","HR Personnel","High","Married",3540,1,"Yes",21,"Very High","1",9,5,"High",9,8,5,8
29,"No","Non-Travel","Sales",6,"Below College","Marketing","Very High","Male","Medium","1","ResearchSci","Medium","Married",2804,1,"Yes",11,"Very High","0",1,3,"High",1,0,0,0
43,"No","Non-Travel","R&D",6,"Bachelor","Marketing","Low","Female","Medium","5","ManufacturingDir","High","Married",19392,7,"Yes",13,"Very High","0",21,2,"High",16,12,6,14
48,"No","Non-Travel","R&D",10,"Bachelor","Other","Very High","Male","Medium","5","Mgr","Medium","Married",19665,4,"Yes",12,"Very High","0",29,3,"High",22,10,12,9
29,"Yes","Frequently","R&D",24,"College","Other","Very High","Male","Medium","1","SalesRep","Very High","Divorced",2439,1,"No",24,"Medium","0",1,3,"Medium",1,0,1,0
46,"Yes","Non-Travel","HR",10,"Bachelor","Other","High","Female","High","3","ResearchDir","Medium","Married",7314,5,"Yes",21,"High","3",14,2,"High",8,7,0,7
27,"No","Frequently","R&D",15,"Bachelor","Other","Very High","Female","Medium","1","SalesRep","Low","Married",4774,0,"Yes",19,"Very High","1",8,2,"Medium",7,6,7,3
39,"No","Non-Travel","R&D",19,"Master","Tech","Very High","Male","High","2","SalesRep","Very High","Single",3902,8,"Yes",14,"Medium","3",7,2,"High",2,2,2,2
55,"No","Non-Travel","R&D",2,"Master","HR","Medium","Male","Medium","1","SalesRep","Very High","Married",2662,8,"Yes",20,"Medium","1",19,2,"Very High",5,2,0,4
28,"No","Non-Travel","HR",3,"Bachelor","Marketing","Medium","Female","High","1","HR Personnel","Medium","Married",2856,1,"Yes",19,"Very High","1",1,3,"High",1,0,0,0
30,"Yes","Non-Travel","HR",9,"Bachelor","Marketing","Medium","Male","High","1","HR Personnel","Very High","Divorced",1081,1,"Yes",13,"High","0",1,3,"Medium",1,0,0,0
22,"Yes","Non-Travel","R&D",7,"Below College","Other","Very High","Male","High","1","SalesRep","Medium","Divorced",2472,1,"No",23,"Low","0",1,2,"High",1,0,0,0
36,"No","Non-Travel","HR",10,"Master","HR","Medium","Female","Medium","2","ResearchDir","High","Married",5673,1,"No",13,"Low","1",10,4,"High",10,9,1,7
31,"No","Non-Travel","R&D",20,"Bachelor","Other","Medium","Male","High","2","LabTech","High","Single",4197,1,"Yes",11,"Low","1",10,2,"High",10,8,0,2
34,"No","Non-Travel","HR",4,"Bachelor","Other","High","Male","High","3","ResearchDir","Very High","Married",9713,2,"No",13,"Very High","3",9,3,"High",5,3,1,0
29,"No","Non-Travel","R&D",7,"Bachelor","Other","Very High","Male","High","1","LabTech","Low","Divorced",2062,3,"Yes",14,"Medium","0",11,2,"High",3,2,1,2
37,"No","Non-Travel","R&D",7,"Master","Marketing","Very High","Male","High","2","SalesRep","Low","Married",4284,5,"No",22,"High","1",16,2,"High",5,3,0,4
35,"No","Non-Travel","R&D",16,"College","Tech","Very High","Female","Medium","2","HealthcareRep","Medium","Married",4788,0,"No",11,"Very High","0",4,2,"High",3,2,0,2
45,"No","Non-Travel","R&D",25,"College","Other","Medium","Female","Medium","2","HealthcareRep","Very High","Married",5906,0,"Yes",13,"Very High","2",10,2,"Medium",9,8,3,8
36,"No","Frequently","Sales",2,"Below College","LifeSci","Medium","Male","Medium","2","ResearchSci","Very High","Divorced",3886,1,"Yes",21,"Very High","0",10,2,"Medium",10,1,0,8
40,"No","Non-Travel","R&D",1,"Master","Other","Low","Male","High","4","ManufacturingDir","Low","Single",16823,2,"Yes",11,"Low","1",22,3,"High",19,7,11,16
26,"No","Non-Travel","R&D",1,"College","Other","Medium","Female","Medium","1","SalesRep","High","Married",2933,1,"No",13,"High","1",1,3,"Medium",1,0,1,0
27,"No","Non-Travel","HR",2,"College","Marketing","Low","Female","Very High","2","ResearchDir","High","Divorced",6500,0,"Yes",14,"Medium","0",9,5,"Medium",8,7,0,7
48,"No","Frequently","R&D",22,"Bachelor","Marketing","Very High","Female","High","4","ManufacturingDir","Very High","Single",17174,3,"Yes",11,"Medium","1",24,3,"High",22,17,4,7
44,"No","Non-Travel","R&D",1,"Master","Other","Medium","Male","Very High","2","SalesExec","Low","Married",5033,2,"Yes",15,"Very High","1",10,5,"High",2,0,2,2
34,"Yes","Rarely","R&D",16,"Master","HR","Very High","Male","Low","1","SalesRep","Low","Married",2307,1,"No",23,"Medium","1",5,2,"High",5,2,3,0
56,"Yes","Non-Travel","R&D",24,"College","Other","Low","Male","High","1","LabTech","Very High","Divorced",2587,1,"Yes",16,"Very High","0",5,3,"High",4,2,1,0
36,"No","Non-Travel","HR",17,"College","Medical","High","Male","Medium","2","ResearchDir","Medium","Married",5507,2,"Yes",16,"High","2",12,1,"Low",4,2,1,3
41,"No","Non-Travel","HR",8,"Bachelor","Medical","High","Female","High","2","ResearchDir","Medium","Married",4393,5,"Yes",21,"High","1",14,3,"High",5,4,1,4
42,"No","Non-Travel","R&D",6,"Bachelor","Marketing","High","Male","High","3","Mgr","Low","Married",13348,9,"Yes",13,"Medium","1",18,3,"Very High",13,7,5,7
31,"No","Non-Travel","HR",10,"College","Marketing","High","Female","High","2","ResearchDir","Very High","Single",6583,2,"No",11,"Very High","1",8,2,"High",5,2,1,4
34,"No","Non-Travel","HR",3,"Below College","Marketing","Very High","Female","Medium","2","ResearchDir","Very High","Married",8103,3,"No",12,"High","0",9,3,"Medium",4,2,0,1
31,"No","Non-Travel","R&D",4,"Bachelor","Marketing","Low","Female","Very High","1","LabTech","High","Single",3978,8,"Yes",12,"Medium","1",4,0,"Medium",2,2,2,2
26,"No","Frequently","R&D",6,"Bachelor","Tech","High","Male","Very High","1","LabTech","Very High","Married",2544,0,"Yes",18,"Low","1",8,3,"High",7,7,7,7
45,"No","Frequently","R&D",1,"Master","Marketing","Medium","Male","High","2","SalesExec","High","Divorced",5399,4,"Yes",12,"High","0",12,3,"High",4,2,0,3
33,"No","Non-Travel","HR",10,"Master","Medical","Medium","Male","High","2","ResearchDir","High","Divorced",5487,1,"Yes",14,"Medium","0",10,2,"Medium",10,4,0,9
28,"No","Frequently","HR",1,"College","Other","High","Male","Medium","2","ResearchDir","Very High","Married",6834,1,"No",12,"High","1",7,2,"High",7,7,0,7
29,"Yes","Frequently","HR",24,"Bachelor","HR","High","Male","Very High","1","HR Personnel","Low","Divorced",1091,1,"Yes",17,"Very High","0",1,3,"High",1,0,0,0
39,"No","Rarely","HR",21,"Master","Other","Low","Female","Low","2","ResearchDir","High","Married",5736,6,"Yes",19,"High","1",10,1,"High",3,2,1,2
27,"No","Non-Travel","R&D",2,"Master","HR","Medium","Male","High","1","SalesRep","Medium","Married",2226,1,"Yes",11,"High","1",6,3,"Medium",5,3,1,2
34,"No","Frequently","R&D",22,"Master","Tech","High","Male","Medium","2","SalesRep","Very High","Married",5747,1,"No",15,"Medium","0",16,3,"High",15,10,6,11
28,"Yes","Non-Travel","HR",13,"College","Medical","Very High","Female","High","2","ResearchDir","High","Divorced",9854,3,"No",11,"Very High","0",6,0,"High",2,0,2,2
47,"No","Rarely","R&D",14,"Master","HR","High","Male","High","2","SalesRep","Medium","Married",5467,8,"Yes",18,"High","1",16,4,"Very High",8,7,1,7
56,"No","Non-Travel","HR",11,"Doctor","Medical","Very High","Female","Medium","2","ResearchDir","Low","Married",5380,4,"Yes",16,"High","1",6,3,"High",0,0,0,0
39,"No","Non-Travel","R&D",9,"College","Marketing","Low","Male","High","2","HealthcareRep","Low","Married",5151,1,"Yes",25,"Very High","1",10,3,"High",10,0,7,9
38,"No","Frequently","R&D",8,"Bachelor","Marketing","Very High","Female","Medium","2","SalesRep","Medium","Single",2133,1,"No",16,"High","1",20,3,"High",20,11,0,7
58,"No","Non-Travel","HR",21,"Bachelor","Other","Very High","Female","High","4","ManufacturingDir","Very High","Married",17875,4,"No",13,"High","1",29,2,"Medium",1,0,0,0
32,"Yes","Frequently","R&D",5,"College","Other","Low","Female","Very High","1","SalesRep","High","Divorced",2432,3,"No",14,"Low","0",8,2,"High",4,1,0,3
38,"No","Non-Travel","R&D",9,"College","Other","Medium","Male","High","1","SalesRep","Very High","Single",4771,2,"Yes",19,"Very High","2",10,0,"Very High",5,2,0,3
49,"No","Frequently","R&D",2,"Below College","Other","Medium","Male","High","5","Mgr","Very High","Married",19161,3,"Yes",15,"Very High","0",28,3,"High",5,4,4,3
42,"No","Non-Travel","HR",12,"Master","Medical","Medium","Male","High","2","ResearchDir","Very High","Single",5087,3,"No",12,"High","2",14,4,"High",0,0,0,0
27,"Yes","Frequently","Sales",22,"Bachelor","LifeSci","Low","Female","Medium","1","ResearchSci","Medium","Married",2863,1,"Yes",12,"Low","0",1,2,"High",1,0,0,0
35,"No","Non-Travel","HR",18,"Master","Marketing","Medium","Male","High","2","ResearchDir","Low","Married",5561,0,"Yes",16,"Very High","1",6,2,"Low",5,3,0,4
28,"No","Rarely","R&D",16,"Bachelor","Marketing","High","Male","High","1","SalesRep","High","Divorced",2144,1,"Yes",14,"High","0",5,3,"Medium",5,3,1,4
31,"No","Rarely","R&D",3,"College","Marketing","High","Male","High","1","SalesRep","Low","Single",3065,1,"No",13,"Very High","1",4,3,"Very High",4,2,2,3
36,"No","Rarely","R&D",9,"Master","Other","Low","Male","Very High","1","LabTech","Medium","Married",2810,1,"Yes",22,"Medium","0",5,3,"High",5,4,0,2
34,"No","Non-Travel","HR",1,"Bachelor","Medical","Low","Male","High","3","ResearchDir","Very High","Divorced",9888,1,"Yes",21,"Low","0",14,3,"Medium",14,8,2,1
34,"No","Non-Travel","HR",13,"Master","Marketing","Very High","Male","High","3","ResearchDir","High","Single",8628,1,"Yes",18,"High","1",9,2,"Medium",8,7,1,1
26,"No","Non-Travel","R&D",1,"Bachelor","Marketing","High","Male","High","1","LabTech","Low","Divorced",2867,0,"Yes",13,"Very High","0",8,6,"Medium",7,7,7,6
29,"No","Non-Travel","R&D",1,"Bachelor","Other","Low","Male","High","2","SalesExec","Low","Married",5373,0,"Yes",12,"Low","1",6,5,"Medium",5,3,0,2
32,"No","Rarely","R&D",15,"Master","Marketing","High","Female","High","2","SalesExec","Very High","Single",6667,5,"Yes",18,"Medium","1",9,6,"High",5,1,1,2
31,"No","Frequently","R&D",1,"Bachelor","Other","Very High","Male","Low","2","SalesRep","Low","Married",5003,1,"Yes",21,"Medium","0",10,6,"High",10,8,8,7
28,"Yes","Non-Travel","R&D",17,"Bachelor","HR","High","Male","Medium","1","LabTech","Very High","Single",2367,5,"Yes",12,"Low","1",6,2,"Medium",4,1,0,3
38,"No","Non-Travel","HR",1,"Bachelor","Other","Low","Male","Medium","1","HR Personnel","Low","Divorced",2858,4,"Yes",14,"Low","0",20,3,"Medium",1,0,0,0
35,"No","Non-Travel","HR",7,"Master","Other","High","Female","High","2","ResearchDir","Very High","Married",5204,1,"No",11,"Very High","0",10,2,"High",10,8,0,9
27,"No","Non-Travel","HR",9,"Bachelor","Medical","Very High","Male","High","2","ResearchDir","Very High","Divorced",4105,1,"Yes",14,"Low","0",7,5,"High",7,7,0,7
32,"No","Non-Travel","R&D",5,"Master","Other","Very High","Male","Medium","2","HealthcareRep","Very High","Divorced",9679,8,"Yes",24,"Medium","0",8,1,"High",1,0,0,0
31,"Yes","Frequently","HR",26,"Master","Medical","Low","Male","High","2","ResearchDir","Very High","Married",5617,1,"No",11,"High","0",10,4,"High",10,7,0,8
53,"Yes","Non-Travel","HR",24,"Master","Other","Low","Male","High","3","ResearchDir","Low","Divorced",10448,6,"No",13,"Medium","0",15,2,"Medium",2,2,2,2
54,"No","Non-Travel","R&D",9,"College","Other","Low","Female","High","2","SalesRep","High","Married",2897,3,"Yes",11,"High","2",9,6,"Medium",4,3,2,3
33,"No","Frequently","R&D",7,"College","Other","Very High","Male","High","2","SalesExec","High","Single",5968,1,"Yes",20,"High","3",9,2,"High",9,7,2,8
43,"No","Non-Travel","R&D",11,"Bachelor","Other","Low","Male","High","3","SalesExec","High","Married",7510,1,"Yes",17,"Medium","1",10,1,"High",10,9,0,9
38,"No","Frequently","Sales",1,"Master","Tech","Very High","Male","High","1","ResearchSci","Medium","Married",2991,0,"No",11,"Medium","1",7,2,"High",6,2,1,2
55,"No","Non-Travel","Sales",26,"Master","LifeSci","High","Male","Very High","5","ManufacturingDir","Medium","Married",19636,4,"No",18,"Low","1",35,0,"High",10,9,1,4
31,"No","Non-Travel","R&D",2,"Below College","Marketing","Very High","Female","Low","1","LabTech","Very High","Single",1129,1,"No",11,"High","3",1,4,"High",1,0,0,0
39,"No","Non-Travel","HR",15,"Master","Medical","Medium","Male","High","4","ResearchDir","Low","Divorced",13341,0,"Yes",12,"Low","0",21,3,"High",20,8,11,10
42,"No","Rarely","R&D",23,"College","Other","Very High","Male","Medium","2","SalesRep","High","Divorced",4332,1,"Yes",12,"Very High","0",20,2,"High",20,9,3,7
